Epoch,Learning_rate,Train_Energy_RMSE (eV/atom),Valid_Energy_RMSE (eV/atom),Train_Force_RMSE (eV/Å),Valid_Force_RMSE (eV/Å),Train_Stress_RMSE (kbar),Valid_Stress_RMSE (kbar),Train_Energy_MAE (eV/atom),Valid_Energy_MAE (eV/atom),Train_Force_MAE (eV/Å),Valid_Force_MAE (eV/Å),Train_Stress_MAE (kbar),Valid_Stress_MAE (kbar),Train_Energy_Loss,Valid_Energy_Loss,Train_Force_Loss,Valid_Force_Loss,Train_Stress_Loss,Valid_Stress_Loss,Train_TotalLoss,Valid_TotalLoss
503,0.000500,0.382369,0.678651,1.617736,1.170694,131.218100,141.466709,0.018513,0.034159,0.045301,0.066700,3.330791,5.844027,0.000151,0.000303,0.000409,0.000624,0.033270,0.058344,0.000892,0.001510
504,0.000500,0.382406,0.678832,1.617791,1.363767,131.244228,142.890894,0.018527,0.034627,0.045294,0.067065,3.332685,5.835806,0.000151,0.000306,0.000409,0.000628,0.033289,0.058260,0.000893,0.001517
505,0.000500,0.382358,0.678536,1.618055,1.177209,131.206221,143.820231,0.018520,0.034109,0.045335,0.066952,3.334192,5.870292,0.000151,0.000302,0.000409,0.000626,0.033304,0.058607,0.000893,0.001515
506,0.000500,0.382355,0.678864,1.616662,1.296952,131.216784,143.363086,0.018509,0.034906,0.045282,0.066925,3.327228,5.843192,0.000151,0.000308,0.000409,0.000627,0.033234,0.058333,0.000892,0.001518
507,0.000500,0.382254,0.678613,1.616123,1.139955,131.095869,140.874997,0.018470,0.034265,0.045157,0.066501,3.316941,5.814072,0.000151,0.000303,0.000407,0.000622,0.033131,0.058044,0.000889,0.001506
508,0.000500,0.382402,0.678797,1.617666,1.264129,131.179537,142.516564,0.018518,0.034357,0.045247,0.066852,3.323255,5.848755,0.000151,0.000304,0.000408,0.000626,0.033194,0.058389,0.000891,0.001513
509,0.000500,0.382277,0.678503,1.617985,1.228606,131.120109,143.809156,0.018474,0.034131,0.045240,0.067083,3.316955,5.854364,0.000151,0.000302,0.000408,0.000628,0.033131,0.058446,0.000890,0.001515
510,0.000500,0.382330,0.678637,1.617628,1.228954,131.185493,141.468232,0.018482,0.034412,0.045219,0.066823,3.325032,5.862460,0.000151,0.000304,0.000408,0.000625,0.033212,0.058526,0.000891,0.001515
511,0.000500,0.382357,0.678671,1.618585,1.208964,131.177701,144.480913,0.018470,0.034388,0.045272,0.066831,3.323101,5.850032,0.000151,0.000304,0.000408,0.000625,0.033193,0.058403,0.000891,0.001514
512,0.000500,0.382189,0.678539,1.618259,1.166350,131.151207,143.666541,0.018464,0.034404,0.045254,0.066782,3.322423,5.864962,0.000151,0.000304,0.000408,0.000625,0.033186,0.058550,0.000891,0.001515
513,0.000500,0.382328,0.678633,1.616653,1.260174,131.192857,143.043262,0.018474,0.034241,0.045199,0.066976,3.317787,5.850151,0.000151,0.000303,0.000408,0.000627,0.033140,0.058405,0.000890,0.001514
514,0.000500,0.382216,0.678927,1.618040,1.209701,131.044458,143.825064,0.018435,0.034652,0.045176,0.066799,3.309014,5.859706,0.000150,0.000306,0.000407,0.000625,0.033052,0.058498,0.000888,0.001516
515,0.000500,0.382294,0.678609,1.617863,1.272080,131.236872,142.819969,0.018447,0.034349,0.045225,0.066860,3.319019,5.852290,0.000151,0.000304,0.000408,0.000626,0.033152,0.058425,0.000890,0.001514
516,0.000500,0.382321,0.678717,1.617507,1.172581,131.153287,144.309647,0.018453,0.034159,0.045177,0.066531,3.314511,5.852549,0.000151,0.000302,0.000407,0.000622,0.033107,0.058428,0.000889,0.001509
517,0.000500,0.382334,0.678692,1.617661,1.269784,131.209051,142.976136,0.018433,0.034742,0.045213,0.066877,3.315888,5.853284,0.000150,0.000307,0.000408,0.000626,0.033121,0.058435,0.000889,0.001517
518,0.000500,0.382276,0.678617,1.617812,1.290845,131.254060,145.191139,0.018469,0.034162,0.045199,0.066590,3.314947,5.858166,0.000151,0.000303,0.000408,0.000623,0.033111,0.058484,0.000889,0.001511
519,0.000500,0.382208,0.678492,1.618240,1.179525,131.074632,145.022562,0.018460,0.034189,0.045185,0.066886,3.313796,5.873558,0.000151,0.000303,0.000407,0.000626,0.033100,0.058639,0.000889,0.001515
520,0.000500,0.382440,0.678690,1.617331,1.338420,131.416661,144.044109,0.018463,0.034241,0.045206,0.066734,3.328108,5.848447,0.000151,0.000303,0.000408,0.000625,0.033243,0.058387,0.000891,0.001512
521,0.000500,0.382288,0.678499,1.619047,1.224660,131.068620,143.979780,0.018428,0.034431,0.045192,0.066983,3.310822,5.884784,0.000150,0.000305,0.000408,0.000627,0.033070,0.058749,0.000889,0.001519
522,0.000500,0.382154,0.678811,1.617791,1.287928,131.239274,144.793050,0.018431,0.034488,0.045154,0.066807,3.315342,5.852388,0.000150,0.000305,0.000407,0.000626,0.033116,0.058426,0.000889,0.001515
523,0.000500,0.382192,0.678534,1.617697,1.279137,131.045805,142.966443,0.018392,0.034188,0.045092,0.066931,3.305814,5.844729,0.000150,0.000303,0.000407,0.000626,0.033020,0.058349,0.000887,0.001512
524,0.000500,0.382246,0.678873,1.617169,1.322447,131.252276,144.373091,0.018414,0.034772,0.045122,0.066763,3.318608,5.857150,0.000150,0.000307,0.000407,0.000625,0.033148,0.058473,0.000889,0.001517
525,0.000500,0.382242,0.678745,1.617876,1.285139,131.129401,145.690549,0.018421,0.034121,0.045110,0.066885,3.313179,5.874044,0.000150,0.000302,0.000407,0.000626,0.033094,0.058641,0.000888,0.001515
526,0.000500,0.382180,0.678892,1.617428,1.272193,131.266881,144.050803,0.018410,0.034692,0.045120,0.066853,3.321148,5.866809,0.000150,0.000307,0.000407,0.000626,0.033173,0.058570,0.000889,0.001518
527,0.000500,0.382154,0.678442,1.616983,1.231640,131.224158,143.214704,0.018404,0.034125,0.045031,0.066927,3.315910,5.852017,0.000150,0.000302,0.000406,0.000626,0.033121,0.058422,0.000887,0.001513
528,0.000500,0.382202,0.678730,1.617565,1.229687,131.299307,143.155876,0.018406,0.034321,0.045138,0.066712,3.321147,5.837159,0.000150,0.000304,0.000407,0.000624,0.033173,0.058274,0.000889,0.001511
529,0.000500,0.382158,0.678374,1.617367,1.204534,131.141483,142.267288,0.018389,0.034119,0.045074,0.066762,3.307647,5.859683,0.000150,0.000302,0.000406,0.000625,0.033038,0.058499,0.000887,0.001512
530,0.000500,0.382200,0.678868,1.617223,1.239809,131.277196,144.692766,0.018404,0.034307,0.045089,0.066555,3.319852,5.849465,0.000150,0.000303,0.000406,0.000623,0.033160,0.058396,0.000888,0.001510
531,0.000500,0.382147,0.678640,1.617872,1.255124,131.187433,142.404629,0.018391,0.034427,0.045040,0.066790,3.313407,5.864749,0.000150,0.000304,0.000406,0.000625,0.033096,0.058549,0.000887,0.001515
532,0.000500,0.382251,0.678507,1.617588,1.179686,131.198234,143.966522,0.018436,0.034133,0.045052,0.066478,3.317307,5.862709,0.000150,0.000302,0.000406,0.000622,0.033135,0.058530,0.000888,0.001510
533,0.000500,0.382098,0.678822,1.617414,1.294519,131.069602,142.397152,0.018386,0.034624,0.045059,0.067032,3.305300,5.883767,0.000150,0.000306,0.000406,0.000628,0.033015,0.058738,0.000886,0.001521
534,0.000500,0.382167,0.678612,1.617877,1.272385,131.373121,145.195416,0.018378,0.034089,0.045038,0.066766,3.308984,5.861142,0.000150,0.000302,0.000406,0.000625,0.033052,0.058515,0.000886,0.001512
535,0.000500,0.382101,0.678615,1.617205,1.304362,131.050217,141.171818,0.018365,0.034491,0.045035,0.067069,3.301102,5.862852,0.000150,0.000305,0.000406,0.000628,0.032973,0.058531,0.000886,0.001518
536,0.000500,0.382278,0.678671,1.617936,1.213290,131.169423,145.219801,0.018384,0.034141,0.045026,0.066787,3.304667,5.876043,0.000150,0.000302,0.000406,0.000625,0.033008,0.058662,0.000886,0.001514
537,0.000500,0.382071,0.678776,1.618120,1.217900,131.384489,143.725996,0.018390,0.034356,0.045010,0.066581,3.311196,5.891815,0.000150,0.000304,0.000406,0.000623,0.033074,0.058819,0.000887,0.001515
538,0.000500,0.382244,0.678602,1.618107,1.220879,131.060161,143.307077,0.018379,0.034393,0.044991,0.066403,3.296697,5.857308,0.000150,0.000304,0.000405,0.000622,0.032929,0.058476,0.000885,0.001510
508,0.000500,0.382440,0.678785,1.618076,1.247161,131.186105,142.970780,0.018522,0.034258,0.045264,0.066885,3.325222,5.872324,0.000151,0.000303,0.000408,0.000626,0.033214,0.058625,0.000892,0.001515
509,0.000500,0.382304,0.678604,1.618242,1.275575,131.178249,144.436142,0.018485,0.034189,0.045249,0.066727,3.322249,5.854452,0.000151,0.000303,0.000408,0.000625,0.033184,0.058447,0.000891,0.001512
510,0.000500,0.382253,0.678655,1.618933,1.243967,131.147873,142.385535,0.018486,0.034607,0.045297,0.066881,3.323322,5.860072,0.000151,0.000306,0.000409,0.000626,0.033195,0.058503,0.000891,0.001517
511,0.000500,0.382332,0.678438,1.617320,1.242671,131.164709,142.660496,0.018484,0.034292,0.045212,0.066677,3.319622,5.859235,0.000151,0.000303,0.000408,0.000624,0.033158,0.058494,0.000890,0.001512
512,0.000500,0.382220,0.679403,1.618244,1.203834,131.154911,146.185916,0.018479,0.034489,0.045296,0.066772,3.319285,5.885661,0.000151,0.000305,0.000409,0.000625,0.033155,0.058759,0.000891,0.001518
513,0.000500,0.382341,0.678300,1.617246,1.270721,131.314340,142.152041,0.018455,0.034067,0.045179,0.066783,3.320993,5.838064,0.000151,0.000302,0.000407,0.000625,0.033172,0.058284,0.000890,0.001510
514,0.000500,0.382323,0.678991,1.617957,1.302683,131.133041,144.135105,0.018483,0.034600,0.045209,0.067024,3.317249,5.885958,0.000151,0.000306,0.000408,0.000627,0.033134,0.058761,0.000890,0.001521
515,0.000500,0.382280,0.678672,1.618354,1.207944,131.285508,144.638815,0.018465,0.034042,0.045159,0.066700,3.319191,5.872876,0.000151,0.000302,0.000407,0.000624,0.033154,0.058630,0.000889,0.001512
516,0.000500,0.382233,0.678754,1.617357,1.230188,131.165483,142.452550,0.018463,0.034682,0.045136,0.066864,3.316457,5.855623,0.000151,0.000306,0.000407,0.000626,0.033126,0.058458,0.000889,0.001517
517,0.000500,0.382301,0.678408,1.617260,1.320003,131.214347,142.004553,0.018479,0.034332,0.045218,0.066922,3.322545,5.838240,0.000151,0.000304,0.000408,0.000627,0.033187,0.058285,0.000890,0.001513
518,0.000500,0.382232,0.678901,1.618080,1.203460,131.287291,144.290681,0.018461,0.034403,0.045185,0.066765,3.318882,5.876398,0.000151,0.000305,0.000408,0.000625,0.033151,0.058668,0.000890,0.001516
519,0.000500,0.382222,0.678399,1.616827,1.253495,131.126702,141.874414,0.018439,0.034241,0.045125,0.066756,3.310930,5.838005,0.000150,0.000303,0.000407,0.000625,0.033071,0.058282,0.000888,0.001511
520,0.000500,0.382353,0.678800,1.617954,1.241188,131.182512,142.886280,0.018430,0.034399,0.045122,0.066837,3.317792,5.883719,0.000150,0.000304,0.000407,0.000625,0.033140,0.058739,0.000889,0.001517
521,0.000500,0.382356,0.678899,1.616729,1.204656,131.173721,146.366311,0.018438,0.034124,0.045151,0.066553,3.314712,5.857784,0.000150,0.000302,0.000407,0.000623,0.033109,0.058480,0.000889,0.001510
522,0.000500,0.382226,0.678425,1.617833,1.173044,131.189646,141.691101,0.018433,0.034579,0.045123,0.066697,3.317552,5.842740,0.000150,0.000305,0.000407,0.000624,0.033137,0.058329,0.000889,0.001513
523,0.000500,0.382282,0.678812,1.617937,1.258705,131.224395,146.948681,0.018421,0.034160,0.045152,0.066846,3.318459,5.869394,0.000150,0.000303,0.000407,0.000626,0.033146,0.058596,0.000889,0.001514
524,0.000500,0.382197,0.678573,1.617519,1.248730,131.145580,142.927007,0.018418,0.034284,0.045112,0.066833,3.314029,5.857485,0.000150,0.000303,0.000407,0.000625,0.033102,0.058477,0.000888,0.001513
525,0.000500,0.382276,0.678783,1.617732,1.217858,131.098962,146.151295,0.018399,0.034216,0.045082,0.066928,3.311309,5.869582,0.000150,0.000303,0.000407,0.000626,0.033075,0.058598,0.000887,0.001515
526,0.000500,0.382153,0.678904,1.618204,1.264256,131.155523,143.166919,0.018431,0.034451,0.045132,0.066821,3.313778,5.847190,0.000150,0.000304,0.000407,0.000626,0.033100,0.058375,0.000888,0.001514
527,0.000500,0.382145,0.678636,1.618162,1.126154,131.220237,144.038680,0.018434,0.034234,0.045190,0.066714,3.320825,5.860667,0.000150,0.000303,0.000408,0.000624,0.033170,0.058509,0.000890,0.001512
528,0.000500,0.382243,0.678810,1.617417,1.274932,131.182125,142.974277,0.018400,0.034344,0.045063,0.066843,3.311495,5.840135,0.000150,0.000304,0.000406,0.000626,0.033077,0.058304,0.000887,0.001513
529,0.000500,0.382122,0.678801,1.617587,1.283412,131.263343,144.666061,0.018405,0.034398,0.045082,0.066915,3.316481,5.858822,0.000150,0.000304,0.000407,0.000626,0.033127,0.058490,0.000888,0.001515
530,0.000500,0.382259,0.678920,1.617646,1.315170,131.111053,143.825147,0.018414,0.034297,0.045104,0.066891,3.307005,5.859039,0.000150,0.000304,0.000407,0.000627,0.033032,0.058491,0.000887,0.001515
531,0.000500,0.382115,0.678400,1.618360,1.212514,131.198072,142.604748,0.018402,0.034244,0.045092,0.066696,3.312230,5.835116,0.000150,0.000303,0.000407,0.000624,0.033084,0.058254,0.000888,0.001510
532,0.000500,0.382206,0.678791,1.618272,1.261937,131.214728,144.709902,0.018393,0.034483,0.045068,0.067105,3.310109,5.874191,0.000150,0.000305,0.000406,0.000628,0.033063,0.058642,0.000887,0.001520
533,0.000500,0.382281,0.678684,1.617550,1.178040,131.153010,143.694268,0.018403,0.033987,0.045064,0.066556,3.307646,5.858182,0.000150,0.000301,0.000406,0.000623,0.033038,0.058486,0.000887,0.001509
534,0.000500,0.382119,0.678709,1.618239,1.302104,131.157019,142.913461,0.018398,0.034433,0.045106,0.067045,3.305610,5.858064,0.000150,0.000304,0.000407,0.000628,0.033018,0.058481,0.000887,0.001517
535,0.000500,0.382280,0.678615,1.617286,1.225372,131.140287,144.601261,0.018389,0.034377,0.045040,0.066491,3.305325,5.857329,0.000150,0.000304,0.000406,0.000622,0.033015,0.058475,0.000886,0.001511
536,0.000500,0.382162,0.678626,1.617274,1.200308,131.260474,143.457412,0.018383,0.034260,0.044976,0.067050,3.307867,5.873700,0.000150,0.000303,0.000405,0.000627,0.033041,0.058640,0.000886,0.001517
537,0.000500,0.382132,0.678788,1.617954,1.341139,131.162167,142.524429,0.018374,0.034532,0.045054,0.066746,3.306430,5.842153,0.000150,0.000305,0.000406,0.000625,0.033026,0.058323,0.000886,0.001514
538,0.000500,0.382156,0.678224,1.618264,1.225827,131.170416,141.961916,0.018377,0.034283,0.045037,0.066706,3.302393,5.842860,0.000150,0.000303,0.000406,0.000624,0.032986,0.058331,0.000886,0.001511
539,0.000500,0.382062,0.679150,1.618364,1.260701,131.112844,146.996181,0.018375,0.034472,0.045052,0.066680,3.299297,5.900934,0.000150,0.000305,0.000406,0.000624,0.032955,0.058910,0.000886,0.001518
540,0.000500,0.382216,0.678700,1.617729,1.231274,131.429576,142.961605,0.018380,0.034160,0.045007,0.066624,3.309469,5.846524,0.000150,0.000302,0.000406,0.000624,0.033057,0.058368,0.000886,0.001510
541,0.000500,0.382027,0.678900,1.617801,1.186455,131.056016,144.193356,0.018338,0.034594,0.044969,0.066677,3.299082,5.872960,0.000150,0.000305,0.000405,0.000624,0.032953,0.058629,0.000885,0.001516
542,0.000500,0.382149,0.678686,1.617116,1.174833,131.155257,144.812291,0.018364,0.034169,0.044974,0.066920,3.300594,5.876486,0.000150,0.000303,0.000405,0.000626,0.032968,0.058668,0.000885,0.001516
543,0.000500,0.382075,0.678657,1.617211,1.271631,131.131209,143.026754,0.018359,0.034673,0.044998,0.066763,3.308369,5.859782,0.000150,0.000306,0.000406,0.000625,0.033046,0.058499,0.000886,0.001516
544,0.000500,0.382194,0.678555,1.617416,1.280568,131.168106,142.433822,0.018360,0.034197,0.044958,0.066679,3.302267,5.853686,0.000150,0.000303,0.000405,0.000624,0.032984,0.058440,0.000885,0.001511
545,0.000500,0.381942,0.679059,1.617908,1.179052,131.169128,143.760134,0.018356,0.034466,0.045000,0.066537,3.308191,5.874414,0.000150,0.000305,0.000406,0.000623,0.033044,0.058647,0.000886,0.001514
546,0.000500,0.382145,0.678356,1.617741,1.235610,131.226104,142.026895,0.018367,0.034137,0.045007,0.066707,3.308895,5.845690,0.000150,0.000302,0.000406,0.000624,0.033051,0.058357,0.000886,0.001510
547,0.000500,0.382058,0.678982,1.617250,1.247840,131.257581,143.528045,0.018377,0.034211,0.044975,0.066590,3.308181,5.855090,0.000150,0.000303,0.000405,0.000623,0.033044,0.058455,0.000886,0.001511
548,0.000500,0.382129,0.678333,1.616825,1.170198,131.285710,143.381064,0.018316,0.034196,0.044920,0.066732,3.301214,5.864561,0.000149,0.000303,0.000405,0.000624,0.032974,0.058546,0.000884,0.001512
549,0.000500,0.381963,0.679308,1.617671,1.279646,131.079534,146.423053,0.018319,0.034464,0.044944,0.066693,3.299751,5.873677,0.000149,0.000305,0.000405,0.000625,0.032959,0.058638,0.000884,0.001516
550,0.000500,0.382109,0.678428,1.617630,1.258008,131.138762,141.585612,0.018326,0.034274,0.044930,0.066953,3.302078,5.857114,0.000149,0.000303,0.000405,0.000627,0.032983,0.058471,0.000884,0.001514
551,0.000500,0.382030,0.678681,1.617352,1.218352,131.146175,144.923466,0.018320,0.034255,0.044928,0.066737,3.294974,5.867580,0.000149,0.000303,0.000405,0.000625,0.032911,0.058577,0.000884,0.001513
552,0.000500,0.382048,0.678888,1.617640,1.283547,131.149855,143.800537,0.018346,0.034144,0.044966,0.066755,3.306217,5.859470,0.000150,0.000302,0.000405,0.000625,0.033024,0.058497,0.000885,0.001512
553,0.000500,0.381996,0.678603,1.617999,1.321202,131.215779,143.639283,0.018296,0.034507,0.044882,0.067074,3.297515,5.868504,0.000149,0.000305,0.000404,0.000628,0.032937,0.058586,0.000883,0.001519
554,0.000500,0.382031,0.678711,1.618052,1.149112,131.117034,144.978081,0.018335,0.034234,0.044897,0.066999,3.294975,5.870876,0.000150,0.000303,0.000405,0.000627,0.032912,0.058611,0.000883,0.001516
555,0.000500,0.382076,0.678562,1.617033,1.313874,131.227674,141.575721,0.018314,0.034876,0.044867,0.066847,3.298095,5.858300,0.000149,0.000308,0.000404,0.000626,0.032943,0.058486,0.000883,0.001519
556,0.000500,0.381943,0.678737,1.617608,1.251213,131.170029,143.447009,0.018305,0.034151,0.044890,0.067140,3.299926,5.870595,0.000149,0.000303,0.000405,0.000628,0.032961,0.058607,0.000884,0.001517
557,0.000500,0.382048,0.678613,1.616359,1.205480,131.120929,142.532939,0.018306,0.034414,0.044829,0.066718,3.297931,5.883347,0.000149,0.000304,0.000404,0.000624,0.032941,0.058735,0.000883,0.001516
558,0.000500,0.382094,0.678642,1.617341,1.240465,131.127997,145.625052,0.018316,0.034291,0.044849,0.066874,3.296891,5.887577,0.000149,0.000304,0.000404,0.000626,0.032931,0.058776,0.000883,0.001517
559,0.000250,0.381891,0.678709,1.615853,1.260770,131.118069,143.062715,0.017952,0.033888,0.044368,0.066262,3.254949,5.848216,0.000147,0.000300,0.000400,0.000620,0.032511,0.058383,0.000871,0.001504
560,0.000250,0.381845,0.678465,1.615368,1.301658,130.788770,143.247716,0.017853,0.033893,0.044129,0.066517,3.202727,5.847898,0.000146,0.000300,0.000397,0.000622,0.031989,0.058380,0.000863,0.001507
561,0.000250,0.381899,0.678632,1.615666,1.215565,130.844903,144.078018,0.017867,0.033876,0.044160,0.066369,3.207802,5.842411,0.000146,0.000300,0.000397,0.000621,0.032040,0.058325,0.000864,0.001505
562,0.000250,0.381894,0.678611,1.615805,1.278140,130.847005,143.976343,0.017852,0.033926,0.044149,0.066498,3.205138,5.842547,0.000146,0.000301,0.000397,0.000623,0.032014,0.058327,0.000863,0.001507
563,0.000250,0.381949,0.678392,1.615395,1.210155,130.824743,141.768443,0.017850,0.033872,0.044131,0.066387,3.201945,5.818232,0.000146,0.000300,0.000397,0.000621,0.031982,0.058084,0.000863,0.001502
564,0.000250,0.381815,0.678675,1.615934,1.267488,130.817045,144.880489,0.017833,0.033872,0.044148,0.066393,3.199329,5.847184,0.000146,0.000300,0.000397,0.000621,0.031955,0.058374,0.000863,0.001505
565,0.000250,0.381906,0.678492,1.615456,1.290093,130.833877,144.015645,0.017825,0.033937,0.044089,0.066584,3.196315,5.850232,0.000146,0.000301,0.000397,0.000623,0.031925,0.058403,0.000862,0.001508
566,0.000250,0.381754,0.678681,1.615582,1.255725,130.816252,144.628296,0.017837,0.033851,0.044112,0.066489,3.197431,5.835686,0.000146,0.000300,0.000397,0.000622,0.031936,0.058259,0.000862,0.001505
567,0.000250,0.381788,0.678372,1.615709,1.221788,130.834867,143.174915,0.017818,0.033909,0.044093,0.066358,3.199229,5.850260,0.000146,0.000301,0.000397,0.000621,0.031955,0.058404,0.000862,0.001505
568,0.000250,0.381879,0.678690,1.615229,1.275782,130.810059,144.059512,0.017814,0.033847,0.044049,0.066502,3.192916,5.832802,0.000146,0.000300,0.000396,0.000622,0.031891,0.058230,0.000861,0.001505
569,0.000250,0.381845,0.678358,1.615810,1.214108,130.799227,141.692513,0.017803,0.033878,0.044075,0.066383,3.191892,5.825864,0.000145,0.000300,0.000397,0.000621,0.031881,0.058160,0.000861,0.001503
570,0.000250,0.381846,0.678745,1.615706,1.274723,130.830477,145.692022,0.017810,0.033853,0.044121,0.066498,3.198754,5.853971,0.000145,0.000300,0.000397,0.000622,0.031950,0.058441,0.000862,0.001507
571,0.000250,0.381796,0.678521,1.615788,1.247910,130.809416,142.446613,0.017787,0.033874,0.044052,0.066436,3.187981,5.849589,0.000145,0.000300,0.000396,0.000622,0.031842,0.058397,0.000860,0.001506
572,0.000250,0.381819,0.678690,1.615271,1.213779,130.868888,145.134321,0.017808,0.033914,0.044054,0.066360,3.196769,5.840769,0.000145,0.000301,0.000396,0.000621,0.031930,0.058309,0.000861,0.001505
573,0.000250,0.381828,0.678446,1.615347,1.264841,130.807667,143.186676,0.017786,0.033935,0.044030,0.066464,3.187025,5.845953,0.000145,0.000301,0.000396,0.000622,0.031832,0.058361,0.000860,0.001506
574,0.000250,0.381821,0.678488,1.615226,1.229868,130.825148,143.915198,0.017806,0.033810,0.044033,0.066441,3.192216,5.829089,0.000145,0.000300,0.000396,0.000622,0.031884,0.058193,0.000860,0.001504
575,0.000250,0.381771,0.678522,1.615632,1.216721,130.821036,143.460321,0.017794,0.033851,0.044063,0.066385,3.190606,5.845194,0.000145,0.000300,0.000396,0.000621,0.031868,0.058353,0.000860,0.001505
576,0.000250,0.381866,0.678533,1.615738,1.240707,130.807702,144.616281,0.017794,0.033778,0.044041,0.066532,3.190889,5.848154,0.000145,0.000300,0.000396,0.000623,0.031871,0.058384,0.000860,0.001506
577,0.000250,0.381704,0.678683,1.615469,1.244566,130.837178,144.487734,0.017796,0.034051,0.044024,0.066471,3.189209,5.859970,0.000145,0.000302,0.000396,0.000622,0.031854,0.058499,0.000860,0.001509
578,0.000250,0.381796,0.678500,1.615135,1.194028,130.859699,144.592690,0.017784,0.033805,0.044015,0.066438,3.188714,5.850360,0.000145,0.000300,0.000396,0.000622,0.031849,0.058406,0.000860,0.001506
579,0.000250,0.381774,0.678567,1.615525,1.272285,130.834496,144.040306,0.017790,0.033948,0.044013,0.066501,3.190506,5.857455,0.000145,0.000301,0.000396,0.000622,0.031867,0.058476,0.000860,0.001508
580,0.000250,0.381752,0.678638,1.615251,1.225684,130.830431,144.974785,0.017780,0.033862,0.044012,0.066467,3.187265,5.845368,0.000145,0.000300,0.000396,0.000622,0.031835,0.058355,0.000860,0.001506
581,0.000250,0.381718,0.678430,1.615557,1.253293,130.811311,143.311208,0.017787,0.033937,0.044021,0.066536,3.188471,5.847106,0.000145,0.000301,0.000396,0.000623,0.031847,0.058372,0.000860,0.001507
582,0.000250,0.381732,0.678677,1.615665,1.185492,130.815719,144.973669,0.017766,0.033816,0.043995,0.066439,3.184439,5.850960,0.000145,0.000300,0.000396,0.000622,0.031806,0.058411,0.000859,0.001506
583,0.000250,0.381709,0.678531,1.615438,1.262734,130.830002,144.509226,0.017776,0.033966,0.043995,0.066508,3.187355,5.859563,0.000145,0.000301,0.000396,0.000623,0.031836,0.058496,0.000859,0.001509
584,0.000250,0.381716,0.678583,1.615103,1.213141,130.818505,145.156052,0.017761,0.033775,0.043980,0.066460,3.184455,5.849639,0.000145,0.000300,0.000396,0.000622,0.031807,0.058398,0.000859,0.001505
585,0.000250,0.381731,0.678570,1.615687,1.260705,130.802152,144.196139,0.017756,0.033901,0.044004,0.066432,3.182629,5.858300,0.000145,0.000300,0.000396,0.000622,0.031788,0.058484,0.000859,0.001507
586,0.000250,0.381728,0.678761,1.615204,1.225733,130.806335,145.577842,0.017757,0.033762,0.043985,0.066383,3.185122,5.845723,0.000145,0.000300,0.000396,0.000621,0.031813,0.058358,0.000859,0.001504
587,0.000250,0.381739,0.678423,1.615513,1.242562,130.842268,143.307897,0.017755,0.033926,0.043978,0.066432,3.186323,5.844887,0.000145,0.000301,0.000396,0.000622,0.031825,0.058350,0.000859,0.001506
588,0.000250,0.381746,0.678736,1.615416,1.214417,130.782292,145.488287,0.017768,0.033840,0.043972,0.066516,3.182213,5.860367,0.000145,0.000300,0.000396,0.000623,0.031784,0.058505,0.000859,0.001508
589,0.000250,0.381691,0.678501,1.615692,1.260295,130.800275,144.266836,0.017763,0.033832,0.043973,0.066563,3.182092,5.844725,0.000145,0.000300,0.000396,0.000623,0.031783,0.058349,0.000859,0.001506
590,0.000250,0.381770,0.678660,1.615176,1.228499,130.827367,144.696251,0.017746,0.033874,0.043949,0.066387,3.184921,5.853305,0.000145,0.000300,0.000395,0.000621,0.031811,0.058434,0.000858,0.001506
591,0.000250,0.381702,0.678548,1.615626,1.214672,130.820352,144.757007,0.017757,0.033771,0.043959,0.066456,3.183194,5.851555,0.000145,0.000299,0.000395,0.000622,0.031794,0.058417,0.000858,0.001506
592,0.000250,0.381777,0.678649,1.615856,1.230980,130.801156,144.574769,0.017750,0.033811,0.043954,0.066330,3.181571,5.843333,0.000145,0.000300,0.000395,0.000621,0.031778,0.058334,0.000858,0.001504
593,0.000250,0.381768,0.678449,1.615852,1.227207,130.796950,144.430126,0.017746,0.033855,0.043962,0.066433,3.178319,5.862192,0.000145,0.000300,0.000395,0.000622,0.031745,0.058523,0.000858,0.001507
594,0.000250,0.381662,0.678687,1.615501,1.231924,130.811258,145.994014,0.017740,0.033928,0.043927,0.066453,3.179295,5.865675,0.000145,0.000301,0.000395,0.000622,0.031755,0.058559,0.000858,0.001508
595,0.000250,0.381746,0.678579,1.615834,1.222469,130.809665,143.996942,0.017760,0.033938,0.043967,0.066431,3.181696,5.857268,0.000145,0.000301,0.000395,0.000622,0.031779,0.058473,0.000858,0.001507
596,0.000250,0.381671,0.678623,1.615369,1.248474,130.809729,145.622169,0.017737,0.033826,0.043944,0.066445,3.178427,5.855368,0.000145,0.000300,0.000395,0.000622,0.031746,0.058456,0.000858,0.001506
597,0.000250,0.381649,0.678567,1.615503,1.255087,130.800090,143.939410,0.017739,0.033836,0.043928,0.066376,3.176215,5.850928,0.000145,0.000300,0.000395,0.000621,0.031724,0.058410,0.000857,0.001505
598,0.000250,0.381643,0.678439,1.615741,1.215233,130.822536,145.068685,0.017737,0.033880,0.043923,0.066400,3.178997,5.857910,0.000145,0.000300,0.000395,0.000622,0.031752,0.058480,0.000857,0.001507
599,0.000250,0.381659,0.678630,1.615690,1.249930,130.820225,145.418259,0.017741,0.033833,0.043968,0.066482,3.178986,5.861374,0.000145,0.000300,0.000396,0.000622,0.031752,0.058516,0.000858,0.001508
